account_id,customer_id,account_type,balance,account_status
913,10946,Credit Card,1338,Active
914,19386,Checking,0,Inactive
915,4653,Checking,17912,Closed
916,16631,Checking,3655,Inactive
917,4238,Savings,7357,Active
918,4656,Credit Card,20184,Active
919,13554,Checking,10294,Active
920,6797,Savings,10193,Active
921,17647,Checking,9637,Inactive
922,3252,Checking,6673,Active
923,15411,Checking,1187,Active
924,12976,Savings,9811,Active
925,9898,Checking,0,Active
926,11680,Credit Card,1470,Active
927,4580,Savings,0,Active
928,17892,Savings,0,Active
929,6883,Savings,11255,Active
930,12684,Savings,10841,Active
931,8659,Savings,11955,Active
932,9151,Credit Card,0,Active
933,8424,Checking,5847,Active
934,9981,Credit Card,15615,Active
935,15523,Savings,12254,Active
936,6528,Checking,4208,Active
937,16970,Checking,11597,Active
938,14195,Checking,0,Active
939,2401,Checking,14836,Active
940,19375,Checking,2537,Active
941,15140,Savings,0,Active
942,99,Checking,4585,Active
943,1911,Savings,0,Active
944,9419,Savings,0,Active
945,1188,Checking,2815,Active
946,8479,Checking,7782,Active
947,2019,Savings,12959,Active
948,4764,Checking,9646,Inactive
949,12353,Savings,28997,Active
950,10399,Credit Card,7676,Active
951,2164,Savings,20783,Active
952,3112,Credit Card,7394,Active
953,13964,Savings,11928,Closed
954,14284,Checking,5356,Active
955,13147,Savings,8946,Active
956,5742,Credit Card,10765,Active
957,4945,Savings,15117,Active
958,16884,Savings,0,Active
959,1689,Savings,2260,Closed
960,11870,Credit Card,0,Active
961,16010,Savings,0,Active
962,16744,Credit Card,10594,Active
963,4164,Savings,2286,Active
964,19685,Savings,0,Inactive
965,18191,Credit Card,6848,Active
966,3575,Checking,12137,Inactive
967,16993,Savings,10670,Active
968,14771,Savings,0,Active
969,6157,Checking,6285,Active
970,8913,Credit Card,13806,Active
971,16443,Checking,0,Active
972,17977,Checking,0,Active
973,4790,Savings,4125,Active
974,1832,Checking,0,Active
975,15710,Savings,0,Active
976,11364,Checking,17985,Closed
977,15647,Checking,7190,Active
978,8461,Checking,4678,Active
979,19224,Savings,0,Inactive
980,497,Savings,841,Active
981,5176,Credit Card,0,Active
982,12590,Savings,2066,Active
983,770,Savings,0,Active
984,11062,Credit Card,18074,Active
985,592,Checking,0,Active
986,18932,Savings,0,Active
987,15820,Checking,3914,Active
988,17770,Credit Card,9080,Active
989,9861,Credit Card,5832,Inactive
990,13841,Checking,12028,Active
991,12436,Savings,0,Active
992,18088,Credit Card,6244,Active
993,19929,Credit Card,5218,Active
994,4690,Credit Card,9244,Active
995,17814,Savings,9491,Active
996,5941,Savings,13375,Active
997,3752,Savings,24575,Active
998,17327,Savings,3677,Active
999,16842,Savings,0,Active
1000,12497,Savings,0,Active
1001,11632,Credit Card,1535,Active
1002,6939,Credit Card,11681,Active
1003,9501,Credit Card,11541,Inactive
1004,13318,Savings,7572,Inactive
1005,9364,Checking,6479,Active
1006,5093,Savings,1899,Active
1007,1867,Checking,4956,Active
1008,16018,Savings,0,Active
1009,10855,Savings,4106,Active
1010,19478,Savings,7010,Inactive
1011,7146,Savings,15012,Inactive
1012,8569,Savings,0,Inactive
1013,11541,Savings,8509,Active
1014,13120,Savings,22825,Active
1015,7944,Checking,7526,Active
1016,3782,Credit Card,3266,Active
1017,6775,Credit Card,11690,Active
1018,2915,Checking,5338,Active
1019,19638,Savings,0,Inactive
1020,18798,Checking,4283,Closed
1021,4397,Savings,11983,Inactive
1022,4600,Checking,0,Active
1023,7478,Credit Card,1092,Active
1024,1104,Savings,0,Active
1025,11467,Credit Card,4445,Active
1026,10288,Savings,10780,Active
1027,18730,Savings,2969,Active
1028,11962,Checking,0,Active
1029,17108,Credit Card,0,Active
1030,17233,Savings,0,Active
1031,9695,Savings,11245,Active
1032,3060,Checking,10523,Active
1033,14768,Checking,21907,Active
1034,10912,Savings,9815,Active
1035,15752,Savings,14850,Active
1036,5170,Savings,0,Active
1037,7561,Checking,2498,Inactive
1038,11898,Checking,0,Active
1039,3397,Credit Card,2341,Active
1040,2477,Checking,0,Active
1041,16098,Savings,7892,Active
1042,9169,Savings,4390,Active
1043,10809,Checking,11074,Active
1044,6298,Savings,16805,Active
1045,18034,Credit Card,7976,Active
1046,11745,Checking,4276,Inactive
1047,16955,Checking,6760,Inactive
1048,10708,Checking,23409,Active
1049,13628,Checking,0,Active
1050,3631,Savings,5316,Active
1051,9895,Checking,0,Active
1052,7579,Checking,1710,Active
1053,8104,Savings,10737,Active
1054,2530,Checking,8626,Active
1055,16453,Checking,5733,Closed
1056,5706,Savings,0,Active
1057,63,Credit Card,13077,Inactive
1058,8872,Savings,18116,Active
1059,6236,Credit Card,0,Active
1060,16373,Savings,11014,Active
1061,18754,Checking,0,Active
1062,14029,Checking,14910,Active
1063,3363,Savings,13395,Closed
1064,9663,Credit Card,18617,Active
1065,5157,Savings,0,Active
1066,11775,Checking,0,Active
1067,4762,Checking,23882,Inactive
1068,10851,Credit Card,3280,Active
1069,5489,Checking,109,Active
1070,12810,Savings,0,Inactive
1071,542,Checking,0,Active
1072,17995,Credit Card,1330,Active
1073,11920,Checking,13858,Closed
1074,4214,Savings,0,Active
1075,1576,Checking,4026,Inactive
1076,16385,Savings,5370,Active
1077,6919,Savings,0,Active
1078,16681,Credit Card,0,Active
1079,10564,Checking,3638,Closed
1080,19970,Savings,15365,Inactive
1081,9489,Savings,0,Active
1082,14824,Checking,0,Active
1083,17801,Credit Card,4662,Active
1084,5771,Savings,20683,Active
1085,14931,Savings,11957,Inactive
1086,16463,Savings,20386,Active
1087,15791,Checking,13343,Active
1088,18107,Checking,15156,Inactive
1089,15905,Savings,0,Active
1090,2690,Checking,0,Active
1091,4098,Savings,13897,Active
1092,1084,Savings,8719,Active
1093,14458,Savings,0,Active
1094,15442,Savings,0,Active
1095,19102,Savings,448,Active
1096,3797,Checking,12640,Active
1097,14915,Savings,5812,Inactive
1098,10214,Checking,13448,Active
1099,19396,Checking,0,Active
1100,1185,Checking,0,Active
1101,1250,Savings,0,Active
1102,15149,Credit Card,9902,Inactive
1103,16566,Credit Card,3639,Inactive
1104,9531,Checking,6155,Inactive
1105,16904,Checking,6733,Active
1106,6514,Savings,0,Active
1107,7951,Checking,4028,Inactive
1108,6783,Checking,15191,Active
1109,1695,Savings,15874,Active
1110,4672,Savings,0,Active
1111,12293,Credit Card,0,Active
1112,1194,Savings,9255,Active
1113,19818,Checking,5294,Active
1114,10126,Credit Card,0,Active
1115,5133,Savings,634,Active
1116,9008,Savings,12087,Active
1117,19354,Checking,0,Active
1118,17620,Savings,24252,Inactive
1119,11167,Credit Card,4730,Inactive
1120,14372,Checking,701,Active
1121,2277,Checking,14327,Active
1122,14975,Checking,8456,Inactive
1123,2653,Checking,11900,Active
1124,9307,Savings,0,Inactive
1125,3844,Savings,6687,Active
1126,715,Savings,12057,Active
1127,15577,Savings,6883,Active
1128,10360,Credit Card,13264,Active
1129,12421,Credit Card,20102,Active
1130,16435,Savings,12628,Active
1131,3112,Credit Card,5543,Inactive
1132,1997,Checking,21633,Active
1133,8824,Savings,18458,Active
1134,19739,Checking,15140,Active
1135,2555,Savings,167,Active
1136,6631,Savings,0,Active
1137,12497,Savings,2370,Inactive
1138,17375,Credit Card,8984,Inactive
1139,19834,Credit Card,13,Inactive
1140,14603,Checking,6536,Active
1141,2951,Savings,8447,Active
1142,14053,Savings,17137,Active
1143,5150,Savings,22066,Active
1144,19679,Checking,5343,Active
1145,471,Savings,0,Active
1146,2508,Checking,13064,Active
1147,12205,Savings,0,Active
1148,15611,Checking,0,Active
1149,5604,Checking,17658,Active
1150,15733,Checking,0,Active
1151,17617,Savings,17334,Active
1152,11836,Savings,0,Active
1153,15646,Savings,12975,Active
1154,11384,Checking,24117,Active
1155,14620,Savings,0,Active
1156,13253,Savings,10811,Active
1157,414,Checking,623,Active
1158,12489,Credit Card,0,Active
1159,15970,Checking,35682,Active
1160,8218,Checking,0,Active
1161,380,Savings,10408,Active
1162,15697,Credit Card,0,Active
1163,9796,Savings,6398,Active
1164,15618,Checking,6011,Active
1165,17200,Checking,11097,Active
1166,10822,Checking,4506,Active
1167,4553,Savings,4817,Active
1168,17304,Credit Card,8491,Active
1169,17229,Credit Card,9785,Active
1170,15691,Savings,14445,Active
1171,3688,Credit Card,753,Active
1172,11170,Savings,0,Active
1173,1687,Savings,0,Active
1174,5587,Checking,9876,Active
1175,2810,Credit Card,0,Closed
1176,10616,Checking,0,Active
1177,5038,Savings,0,Active
1178,4926,Checking,0,Active
1179,8546,Savings,0,Active
1180,15083,Credit Card,5572,Active
1181,6914,Credit Card,3629,Inactive
1182,5425,Checking,10636,Closed
1183,18317,Savings,0,Inactive
1184,11683,Checking,12187,Active
1185,1557,Savings,0,Active
1186,16968,Credit Card,25223,Active
1187,17565,Savings,0,Active
1188,14153,Savings,5340,Active
1189,3779,Checking,8834,Active
1190,9067,Credit Card,12589,Active
1191,8283,Checking,0,Active
1192,8570,Credit Card,0,Inactive
1193,6544,Savings,3578,Active
1194,15196,Savings,0,Active
1195,1719,Checking,10722,Active
1196,8652,Checking,427,Inactive
1197,17436,Savings,11797,Active
1198,13947,Checking,0,Active
1199,10300,Checking,17003,Active
1200,2036,Savings,20887,Active
1201,12661,Checking,17680,Active
1202,14581,Credit Card,10321,Active
1203,10094,Savings,0,Active
1204,14980,Checking,3019,Active
1205,6755,Savings,1585,Active
1206,7591,Checking,4963,Active
1207,10821,Credit Card,197,Active
1208,14365,Checking,7700,Active
1209,11020,Savings,0,Active
1210,16484,Savings,0,Active
1211,13151,Savings,9127,Active
1212,14347,Credit Card,10433,Inactive
1213,13230,Checking,0,Active
1214,16030,Checking,7131,Active
1215,17352,Savings,16879,Active
1216,8375,Checking,4915,Active
1217,8297,Savings,11431,Active
1218,19974,Checking,0,Active
1219,16999,Checking,2758,Active
1220,16798,Checking,2766,Active
1221,9234,Checking,10887,Active
1222,1319,Checking,6356,Closed
1223,4430,Checking,13585,Active
1224,7103,Checking,0,Active
1225,8847,Savings,0,Active
1226,13618,Credit Card,13259,Inactive
1227,6325,Savings,12206,Active
1228,18007,Savings,0,Inactive
1229,14884,Savings,2918,Active
1230,5849,Credit Card,0,Active
1231,7269,Credit Card,0,Active
1232,15204,Savings,6780,Inactive
1233,14013,Checking,0,Active
1234,1890,Savings,3248,Active
1235,2251,Savings,0,Active
1236,4444,Checking,1968,Active
1237,10857,Savings,23931,Active
1238,5663,Checking,0,Active
1239,14561,Credit Card,26731,Active
1240,7311,Savings,4617,Active
1241,18626,Checking,11388,Active
1242,19071,Checking,0,Active
1243,8551,Savings,16612,Active
1244,10495,Credit Card,4312,Active
1245,5106,Credit Card,0,Active
1246,12827,Checking,0,Active
1247,16831,Checking,0,Active
1248,9755,Savings,0,Active
1249,15034,Checking,0,Inactive
1250,881,Checking,0,Inactive
1251,1000,Savings,14735,Active
1252,18515,Checking,8395,Inactive
1253,2215,Checking,18609,Active
1254,17087,Savings,0,Inactive
1255,10752,Credit Card,0,Active
1256,4616,Checking,7982,Active
1257,13913,Savings,0,Active
1258,5186,Savings,0,Inactive
1259,473,Savings,8200,Active
1260,12752,Credit Card,0,Active
1261,8911,Credit Card,0,Active
1262,14279,Checking,0,Active
1263,11616,Checking,17234,Active
1264,7875,Credit Card,4653,Active
1265,9089,Checking,2466,Active
1266,3883,Checking,10541,Inactive
1267,3543,Checking,497,Active
1268,10403,Savings,0,Active
1269,12609,Credit Card,0,Active
1270,7084,Savings,0,Active
1271,8400,Credit Card,5286,Active
1272,19941,Savings,16561,Active
1273,17197,Savings,0,Active
1274,549,Checking,16131,Active
1275,1601,Savings,14617,Inactive
1276,11938,Credit Card,0,Active
1277,8213,Checking,7515,Active
1278,10254,Savings,9494,Active
1279,9763,Credit Card,9792,Active
1280,6390,Savings,3245,Active
1281,14575,Savings,11490,Closed
1282,16957,Savings,19238,Active
1283,2552,Savings,27611,Inactive
1284,9063,Credit Card,8218,Inactive
1285,984,Savings,6197,Active
1286,5146,Checking,1378,Active
1287,19631,Credit Card,0,Active
1288,18222,Savings,0,Active
1289,10599,Credit Card,0,Active
1290,19474,Checking,11797,Active
1291,19881,Savings,0,Active
1292,8428,Checking,0,Inactive
1293,4956,Credit Card,5947,Active
1294,2324,Credit Card,14603,Active
1295,615,Checking,870,Active
1296,3314,Credit Card,0,Active
1297,16274,Checking,0,Active
1298,4678,Checking,24381,Active
1299,3554,Savings,19744,Active
1300,3512,Checking,25584,Active
1301,19414,Credit Card,4351,Inactive
1302,14949,Savings,0,Active
1303,16650,Savings,4029,Closed
1304,5092,Credit Card,0,Active
1305,9090,Checking,21464,Inactive
1306,17232,Savings,2388,Active
1307,14164,Credit Card,37609,Closed
1308,8923,Savings,11589,Active
1309,6958,Checking,19033,Active
1310,911,Savings,0,Active
1311,13288,Checking,25471,Active
1312,5962,Checking,4792,Inactive
1313,11750,Checking,2305,Inactive
1314,7679,Credit Card,0,Active
1315,4241,Checking,0,Active
1316,10215,Savings,8673,Active
1317,18446,Credit Card,0,Inactive
1318,8817,Savings,17704,Active
1319,6891,Checking,1855,Inactive
1320,4508,Checking,3316,Active
1321,5881,Checking,0,Inactive
1322,14408,Checking,11812,Inactive
1323,15657,Savings,1410,Active
1324,8045,Credit Card,0,Active
1325,7222,Savings,0,Active
1326,7369,Credit Card,14844,Inactive
1327,8580,Savings,5855,Active
1328,5845,Checking,1293,Active
1329,10944,Credit Card,15376,Active
1330,11834,Checking,7264,Active
1331,18473,Savings,5920,Active
1332,4602,Checking,0,Active
1333,11817,Checking,12002,Active
1334,10199,Credit Card,12466,Active
1335,16579,Savings,7849,Active
1336,12043,Credit Card,5968,Active
1337,3971,Checking,23775,Active
1338,7242,Savings,0,Active
1339,11916,Checking,1717,Active
1340,19454,Checking,0,Active
1341,6584,Savings,6759,Active
1342,5309,Savings,0,Active
1343,11916,Credit Card,1879,Active
1344,521,Savings,13419,Active
1345,16621,Checking,0,Active
1346,4973,Checking,13376,Active
1347,3213,Savings,0,Active
1348,7815,Checking,6796,Active
1349,1676,Credit Card,9054,Active
1350,19871,Savings,15537,Active
1351,64,Savings,14026,Active
1352,5700,Credit Card,0,Active
1353,10148,Savings,7651,Active
1354,3011,Savings,0,Active
1355,10353,Checking,10920,Active
1356,11839,Credit Card,15390,Closed
1357,10595,Checking,4556,Inactive
1358,3895,Checking,5272,Active
1359,559,Credit Card,4210,Active
1360,6612,Checking,0,Active
1361,5849,Credit Card,0,Active
1362,4448,Checking,14727,Active
1363,707,Checking,2554,Inactive
1364,18798,Savings,6363,Active
1365,18945,Credit Card,11000,Inactive
1366,16269,Credit Card,7200,Active
1367,16466,Credit Card,0,Active
1368,4202,Savings,4385,Active
1369,14933,Checking,11040,Active
1370,11202,Savings,8478,Active
1371,10566,Checking,0,Closed
1372,10947,Savings,0,Inactive
1373,6175,Savings,0,Active
1374,16862,Savings,1896,Active
1375,13414,Credit Card,0,Active
1376,1309,Savings,0,Active
1377,1063,Credit Card,0,Active
1378,19340,Checking,1238,Active
1379,15510,Savings,21613,Inactive
1380,17132,Credit Card,27759,Active
1381,5052,Savings,11222,Active
1382,16078,Savings,3309,Active
1383,988,Savings,5336,Active
1384,11451,Credit Card,5871,Active
1385,12359,Savings,7779,Active
1386,126,Credit Card,3636,Inactive
1387,15366,Savings,424,Active
1388,18980,Credit Card,22068,Active
1389,17184,Credit Card,0,Active
1390,12525,Checking,14181,Active
1391,1462,Savings,0,Active
1392,16418,Savings,9351,Active
1393,14898,Savings,0,Active
1394,5277,Checking,23706,Active
1395,7233,Savings,0,Active
1396,15225,Savings,6471,Active
1397,11930,Savings,14436,Closed
1398,4246,Checking,0,Active
1399,2157,Savings,6007,Closed
1400,15888,Checking,2124,Active
1401,3018,Checking,14931,Active
1402,17041,Checking,15288,Active
1403,10733,Savings,8514,Active
1404,17736,Savings,0,Active
1405,4210,Checking,0,Active
1406,852,Credit Card,4118,Active
1407,13809,Savings,17578,Active
1408,14273,Savings,0,Active
1409,15285,Credit Card,2338,Closed
1410,9598,Credit Card,17998,Active
1411,4971,Savings,2830,Active
1412,18457,Savings,4935,Active
1413,1612,Savings,0,Active
1414,19778,Checking,400,Active
1415,12814,Savings,10550,Active
1416,5426,Savings,0,Active
1417,14361,Credit Card,0,Active
1418,17519,Savings,0,Closed
1419,12824,Savings,17640,Active
1420,7939,Credit Card,8673,Active
1421,18221,Checking,13921,Active
1422,5416,Checking,10986,Active
1423,7722,Credit Card,29897,Inactive
1424,11710,Credit Card,15187,Active
1425,414,Savings,4636,Active
1426,16777,Savings,2452,Active
1427,16616,Savings,9831,Active
1428,1943,Savings,17135,Inactive
1429,10486,Checking,0,Active
1430,3699,Savings,9522,Active
1431,15080,Credit Card,6898,Active
1432,17571,Checking,8156,Active
1433,7086,Savings,1957,Active
1434,17270,Checking,10714,Active
1435,8802,Checking,18093,Active
1436,8290,Savings,8638,Active
1437,9875,Checking,0,Active
1438,1789,Checking,0,Closed
1439,5745,Credit Card,22231,Inactive
1440,5347,Savings,0,Active
1441,10672,Savings,0,Active
1442,13169,Checking,0,Inactive
1443,7068,Checking,0,Active
1444,1764,Savings,5125,Closed
1445,18278,Credit Card,9625,Closed
1446,12283,Savings,9129,Active
1447,8246,Savings,210,Active
1448,13300,Checking,0,Active
1449,12978,Credit Card,1770,Inactive
1450,2821,Savings,17451,Active
1451,15025,Checking,530,Active
1452,8653,Checking,8669,Inactive
1453,13647,Checking,3764,Active
1454,8644,Savings,0,Active
1455,17638,Checking,13183,Active
1456,13982,Credit Card,0,Inactive
1457,3906,Savings,7372,Closed
1458,10823,Credit Card,11436,Inactive
1459,15742,Savings,9350,Active
1460,15161,Savings,8262,Active
1461,285,Savings,5568,Active
1462,6355,Checking,6170,Inactive
1463,17905,Savings,4770,Inactive
1464,2980,Savings,0,Active
1465,12729,Checking,0,Inactive
1466,12830,Savings,4869,Active
1467,2917,Savings,6662,Active
1468,4112,Credit Card,7588,Closed
1469,11763,Checking,10876,Active
1470,12701,Savings,0,Inactive
1471,667,Checking,8567,Active
1472,7238,Checking,8151,Active
1473,11304,Savings,8288,Active
1474,14474,Checking,9250,Inactive
1475,4182,Savings,0,Active
